Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Yr Sold,SalePrice,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Kitchen Qual,Functional,Fireplace Qu,Garage Finish,Garage Qual,Garage Cond,Pool QC
16226,8,5,1998,1999,0.0,281.0,0.0,747.0,1028.0,1210,1242,0,2452,0.0,0.0,2,1,4,1,9,1,1998.0,2.0,683.0,208,50,0,0,0,0,0,2007,267000,4,3,4,3,6,1,5,4,7,3,3,3,3,1
10899,4,5,1964,1964,0.0,0.0,0.0,0.0,0.0,1224,0,0,1224,0.0,0.0,2,0,2,2,8,0,1964.0,3.0,530.0,0,0,0,0,0,0,0,2007,103000,3,3,1,1,0,0,3,3,7,1,1,3,3,1
4500,6,5,1998,1998,443.0,1201.0,0.0,36.0,1237.0,1337,0,0,1337,1.0,0.0,2,0,2,1,5,0,1998.0,2.0,405.0,0,199,0,0,0,0,0,2006,153500,3,4,5,4,6,1,5,3,7,1,3,3,3,1
16647,5,5,1975,1981,0.0,1390.0,0.0,0.0,1390.0,1701,0,0,1701,1.0,0.0,2,0,3,1,6,2,1975.0,2.0,611.0,0,0,0,0,0,0,0,2007,171000,3,3,4,3,5,1,3,3,5,3,3,3,3,1
8707,4,5,1924,1950,0.0,0.0,0.0,1093.0,1093.0,1093,576,0,1669,0.0,0.0,1,1,4,1,9,0,1924.0,1.0,288.0,0,0,56,0,0,0,0,2006,107000,3,3,3,3,1,1,3,3,5,1,1,2,3,1
8300,6,6,1968,1968,86.0,952.0,0.0,0.0,952.0,952,0,0,952,1.0,0.0,1,0,3,1,5,0,1968.0,1.0,288.0,0,0,0,0,0,0,0,2007,128500,3,3,3,3,3,1,4,3,7,1,1,3,3,1
9770,5,5,1957,1957,0.0,512.0,0.0,410.0,922.0,922,0,0,922,1.0,0.0,1,0,2,1,5,0,1957.0,1.0,308.0,0,34,0,0,0,0,0,2007,116000,3,3,3,3,3,1,3,3,7,1,1,3,3,1
17400,5,5,1977,1977,0.0,936.0,0.0,190.0,1126.0,1126,0,0,1126,1.0,0.0,2,0,3,1,5,1,1977.0,2.0,484.0,295,41,0,0,0,0,0,2006,160000,3,3,3,3,5,1,2,3,7,4,2,3,3,1
5070,8,5,1992,1992,0.0,0.0,0.0,1280.0,1280.0,1280,0,0,1280,0.0,0.0,2,0,2,1,5,0,1992.0,2.0,506.0,0,82,0,0,144,0,0,2008,180000,4,3,4,3,1,1,5,4,7,1,2,3,3,1
7920,5,5,1970,2002,32.0,81.0,619.0,214.0,914.0,914,0,0,914,0.0,0.0,1,0,3,1,5,0,1970.0,1.0,368.0,120,0,0,0,0,0,0,2007,133000,3,3,3,3,5,6,5,5,7,1,2,3,4,1
7020,7,5,1997,1997,200.0,1243.0,0.0,45.0,1288.0,1368,0,0,1368,2.0,0.0,2,0,2,2,8,0,1997.0,4.0,784.0,0,48,0,0,0,0,0,2006,215000,3,4,4,3,6,1,4,3,7,1,3,3,3,1
7500,6,7,1942,1950,0.0,547.0,0.0,224.0,771.0,753,741,0,1494,0.0,0.0,1,0,3,1,7,2,1942.0,1.0,213.0,0,0,0,0,224,0,0,2009,177500,3,3,3,3,4,1,2,4,7,4,1,3,3,1
10612,8,5,2006,2006,248.0,28.0,0.0,1496.0,1524.0,1534,0,0,1534,0.0,0.0,2,0,3,1,7,1,2006.0,2.0,484.0,168,46,0,0,0,0,0,2007,215000,4,3,4,3,6,1,4,4,7,4,3,3,3,1
6120,5,6,1938,1950,0.0,273.0,0.0,679.0,952.0,994,588,0,1582,0.0,0.0,2,0,3,1,6,1,1938.0,1.0,250.0,189,0,34,150,0,0,0,2009,150000,3,3,3,2,2,1,3,3,7,4,1,2,3,1
12376,7,5,1990,1990,0.0,1470.0,0.0,203.0,1673.0,1699,1523,0,3222,1.0,0.0,3,0,5,1,11,2,1990.0,3.0,594.0,367,0,0,0,0,0,0,2010,320000,3,3,4,3,6,1,4,4,7,3,1,3,3,1
10004,6,6,1964,1964,180.0,196.0,345.0,975.0,1516.0,1516,0,0,1516,0.0,0.0,1,1,3,1,6,0,1964.0,2.0,472.0,0,0,0,0,152,0,0,2009,167000,3,3,3,3,3,4,3,3,7,1,2,3,3,1
8250,5,7,1935,1950,0.0,0.0,0.0,0.0,0.0,1032,0,0,1032,0.0,0.0,1,0,2,1,6,1,1939.0,1.0,260.0,0,0,121,0,0,0,0,2006,125000,3,3,1,1,0,0,3,3,7,3,1,3,3,1
12205,3,1,1949,1992,0.0,0.0,0.0,448.0,448.0,1588,0,0,1588,0.0,0.0,2,0,5,1,6,0,1979.0,0.0,0.0,0,0,0,0,0,0,0,2008,65000,3,3,2,2,1,1,4,3,2,1,0,1,1,1
11175,7,5,2007,2007,0.0,0.0,0.0,1316.0,1316.0,1316,0,0,1316,0.0,0.0,2,0,3,1,6,1,2007.0,2.0,440.0,0,20,0,0,0,0,0,2007,200141,4,3,4,3,1,1,5,4,7,4,3,3,3,1
9965,7,5,2007,2007,0.0,0.0,0.0,1528.0,1528.0,1528,0,0,1528,0.0,0.0,3,2,3,1,6,1,2007.0,2.0,480.0,0,228,0,0,0,0,0,2007,235876,4,3,4,3,1,1,5,4,7,3,1,3,3,1
8660,5,6,1900,1993,0.0,0.0,0.0,760.0,760.0,928,928,312,2168,0.0,0.0,2,0,5,1,11,0,1998.0,2.0,576.0,467,160,78,0,0,0,0,2009,123000,3,3,3,3,1,1,5,4,7,1,1,3,3,1
12375,5,5,1951,1951,41.0,329.0,0.0,477.0,806.0,1081,341,0,1422,1.0,0.0,1,0,3,1,7,1,1951.0,1.0,288.0,0,0,0,0,0,0,0,2006,137500,3,2,3,3,4,1,3,3,7,3,1,3,3,1
8070,4,5,1994,1995,0.0,588.0,0.0,402.0,990.0,990,0,0,990,1.0,0.0,1,0,3,1,5,0,1979.0,0.0,0.0,0,0,0,0,0,0,0,2007,123600,3,3,4,3,6,1,5,3,7,1,0,1,1,1
8658,6,5,1965,1965,101.0,643.0,0.0,445.0,1088.0,1324,0,0,1324,0.0,0.0,2,0,3,1,6,1,1965.0,2.0,440.0,0,138,0,0,0,0,0,2006,160000,3,3,3,3,3,1,5,3,7,3,2,3,3,1
8063,6,5,2000,2000,0.0,0.0,0.0,924.0,924.0,948,742,0,1690,0.0,0.0,2,1,3,1,7,1,2000.0,2.0,463.0,100,48,0,0,0,0,0,2007,181000,3,3,4,3,1,1,5,3,7,3,2,3,3,1
8235,5,7,1955,1995,0.0,180.0,645.0,0.0,825.0,825,0,0,825,1.0,0.0,1,0,2,1,4,0,1963.0,2.0,720.0,140,50,0,0,0,0,0,2008,125000,3,4,3,3,2,3,3,3,7,1,2,3,3,1
11700,6,6,1968,1968,0.0,298.0,0.0,429.0,727.0,829,727,0,1556,0.0,0.0,1,1,4,1,8,0,1968.0,2.0,441.0,0,0,0,0,0,0,0,2009,154000,3,3,3,3,3,1,5,3,7,1,1,3,3,1
12961,6,5,1993,1994,0.0,944.0,0.0,208.0,1152.0,1152,645,0,1797,1.0,0.0,2,1,3,1,7,1,1993.0,2.0,616.0,162,312,0,0,0,0,0,2010,231000,4,4,4,3,6,1,5,4,7,2,3,3,3,1
8450,5,6,1968,1968,0.0,775.0,0.0,281.0,1056.0,1056,0,0,1056,1.0,0.0,1,0,3,1,6,1,1968.0,1.0,304.0,0,85,184,0,0,0,0,2010,142000,3,3,3,3,4,1,5,3,7,2,1,3,3,1
22950,10,9,1892,1993,0.0,0.0,0.0,1107.0,1107.0,1518,1518,572,3608,0.0,0.0,2,1,4,1,12,2,1993.0,3.0,840.0,0,260,0,0,410,0,0,2006,475000,4,4,3,3,1,1,5,5,7,3,1,5,3,1
5748,8,5,2005,2006,473.0,1573.0,0.0,0.0,1573.0,1778,0,0,1778,2.0,0.0,2,0,2,1,5,1,2005.0,2.0,495.0,123,53,0,0,153,0,0,2006,375000,4,3,5,3,6,1,5,5,7,4,3,3,3,1
10500,4,5,1971,1971,0.0,432.0,0.0,432.0,864.0,864,0,0,864,0.0,0.0,1,0,3,1,5,1,1979.0,0.0,0.0,0,0,0,0,0,0,0,2010,115000,3,3,3,3,5,1,3,3,7,1,0,1,1,1
7500,7,5,2004,2005,0.0,410.0,0.0,811.0,1221.0,1221,0,0,1221,1.0,0.0,2,0,2,1,6,0,2004.0,2.0,400.0,0,113,0,0,0,0,0,2009,185000,4,3,4,3,6,1,5,4,7,1,2,3,3,1
10042,6,8,1920,1995,0.0,144.0,278.0,238.0,660.0,740,125,0,865,1.0,0.0,1,0,2,1,4,1,1920.0,1.0,216.0,0,0,84,0,0,0,0,2007,108500,3,3,3,3,2,5,3,3,7,4,1,3,3,1
2544,7,5,2005,2005,0.0,0.0,0.0,600.0,600.0,520,623,80,1223,0.0,0.0,2,1,2,1,4,0,2005.0,2.0,480.0,0,166,0,0,0,0,0,2006,147400,4,3,4,3,1,1,5,4,7,1,2,3,3,1
3768,7,5,1999,1999,218.0,549.0,0.0,142.0,691.0,713,739,0,1452,1.0,0.0,2,1,3,1,6,0,1999.0,2.0,506.0,0,34,0,0,0,0,0,2009,156000,4,3,4,3,6,1,5,4,7,1,1,3,3,1
10320,5,6,1915,1978,0.0,0.0,0.0,880.0,880.0,880,428,0,1308,0.0,0.0,2,0,2,1,6,0,1950.0,2.0,400.0,0,0,117,0,0,0,0,2008,120000,3,2,3,2,1,1,4,3,7,1,1,2,2,1
9734,7,5,2004,2004,0.0,241.0,113.0,30.0,384.0,744,630,0,1374,0.0,0.0,2,1,3,1,7,0,2004.0,2.0,400.0,0,0,0,0,0,0,0,2009,167000,4,3,4,3,6,3,5,4,7,1,3,3,3,1
3182,7,5,2005,2006,14.0,16.0,0.0,1330.0,1346.0,1504,0,0,1504,0.0,0.0,2,0,2,1,7,1,2005.0,2.0,437.0,156,20,0,0,0,0,0,2008,191000,4,3,4,4,6,1,5,4,7,4,3,3,3,1
8872,6,5,1997,1997,0.0,0.0,0.0,384.0,384.0,754,630,0,1384,0.0,0.0,2,1,3,1,7,1,1997.0,2.0,390.0,0,0,0,0,0,0,0,2007,161500,3,3,4,3,1,1,4,3,7,3,3,3,3,1
12198,5,6,1955,1975,0.0,780.0,0.0,424.0,1204.0,1411,0,0,1411,0.0,0.0,1,0,3,1,7,1,1955.0,1.0,310.0,278,82,0,0,0,0,0,2007,130000,3,3,3,3,3,1,3,3,7,3,2,3,3,1
8480,5,6,1963,1963,0.0,630.0,0.0,340.0,970.0,970,0,0,970,1.0,0.0,1,0,2,1,5,0,1996.0,2.0,624.0,0,24,0,0,192,0,0,2007,132500,3,3,3,3,6,1,3,3,7,1,1,3,3,1
10200,5,8,1970,1970,0.0,704.0,0.0,160.0,864.0,904,0,0,904,0.0,0.0,1,0,3,1,5,0,1979.0,3.0,912.0,143,0,0,0,0,0,0,2008,144000,3,4,4,3,5,1,5,4,7,1,1,3,3,1
9555,5,6,1979,1979,0.0,0.0,0.0,0.0,0.0,1100,1133,0,2233,0.0,0.0,2,1,5,2,11,0,1979.0,2.0,579.0,0,0,0,0,0,0,0,2007,141000,3,3,1,1,0,0,3,3,7,1,3,3,4,1
7200,4,8,1972,2006,0.0,385.0,0.0,0.0,385.0,875,0,0,875,0.0,0.0,1,0,3,1,5,0,1975.0,2.0,728.0,352,0,0,0,0,0,0,2007,117000,3,4,3,3,3,1,4,4,7,1,1,3,3,1
6780,6,8,1935,1982,0.0,490.0,0.0,30.0,520.0,520,0,234,754,1.0,0.0,1,0,2,1,5,0,1979.0,0.0,0.0,53,0,0,0,0,0,0,2006,84500,3,2,3,3,6,1,4,3,7,1,0,1,1,1
53227,4,6,1954,1994,0.0,1116.0,0.0,248.0,1364.0,1663,0,0,1663,1.0,0.0,1,0,2,1,6,2,1954.0,2.0,529.0,224,137,0,0,0,0,0,2008,256000,3,3,4,3,4,1,5,4,6,4,3,3,3,1
9100,5,6,1965,1965,0.0,338.0,466.0,121.0,925.0,925,0,0,925,0.0,1.0,1,0,2,1,5,0,1965.0,1.0,429.0,0,0,0,0,0,0,0,2009,117500,3,3,3,3,4,3,5,3,7,1,1,3,3,1
9600,5,7,1940,1950,0.0,428.0,0.0,300.0,728.0,976,332,0,1308,1.0,0.0,1,1,2,1,7,2,1940.0,1.0,256.0,0,70,0,0,0,0,0,2009,160000,4,4,3,2,3,1,5,3,5,3,1,3,3,1
14175,5,5,1956,1998,0.0,386.0,522.0,332.0,1240.0,1375,0,0,1375,1.0,0.0,1,0,3,1,6,1,1956.0,1.0,323.0,0,0,0,0,0,0,0,2007,187000,3,3,3,3,3,5,4,3,7,4,1,3,3,1
14277,8,5,2003,2003,280.0,938.0,0.0,379.0,1317.0,1217,1168,0,2385,1.0,0.0,2,1,3,1,7,1,2003.0,3.0,818.0,192,228,0,0,0,0,0,2007,350000,4,3,5,3,6,1,5,4,7,4,3,3,3,1
9000,5,5,1974,1974,0.0,0.0,0.0,896.0,896.0,896,896,0,1792,0.0,0.0,2,2,4,2,8,0,1982.0,2.0,480.0,0,45,0,0,0,0,0,2008,133000,3,3,4,3,1,1,3,3,7,1,1,3,3,1
13693,8,5,2007,2007,554.0,1728.0,495.0,195.0,2418.0,2464,0,0,2464,1.0,0.0,2,1,4,1,9,1,2007.0,3.0,650.0,358,78,0,0,0,0,0,2008,417500,4,3,5,3,6,4,5,5,7,5,3,3,3,1
3635,7,5,2007,2007,130.0,988.0,0.0,398.0,1386.0,1569,0,0,1569,0.0,1.0,2,0,1,1,7,1,2007.0,3.0,660.0,143,20,0,0,0,0,0,2009,175900,4,3,4,3,5,1,5,4,7,3,2,3,3,1
10933,9,5,2009,2009,242.0,1021.0,0.0,534.0,1555.0,1680,0,0,1680,1.0,0.0,1,1,1,1,8,1,2009.0,3.0,1138.0,185,24,0,0,0,0,0,2009,323262,5,3,5,3,6,1,5,5,7,4,3,3,3,1
8450,7,5,2003,2003,0.0,699.0,0.0,638.0,1337.0,1337,0,0,1337,1.0,0.0,2,0,3,1,6,0,2003.0,2.0,531.0,0,39,0,0,0,0,0,2007,185000,4,3,4,3,6,1,5,4,7,1,2,3,3,1
8550,6,8,1934,1950,0.0,574.0,0.0,242.0,816.0,816,0,0,816,1.0,0.0,1,0,2,1,4,1,1949.0,1.0,240.0,228,0,40,0,0,0,0,2006,129800,3,3,3,3,4,1,5,3,7,2,1,3,3,1
12182,7,5,2005,2005,226.0,1201.0,0.0,340.0,1541.0,1541,0,0,1541,0.0,0.0,2,0,3,1,7,1,2005.0,2.0,532.0,0,70,0,0,0,0,0,2010,220000,4,3,4,3,4,1,5,4,7,4,2,3,3,1
6120,4,7,1935,1995,0.0,0.0,0.0,884.0,884.0,989,584,0,1573,0.0,0.0,1,0,3,1,6,0,1935.0,1.0,240.0,0,0,54,0,120,0,0,2009,133000,3,3,3,3,1,1,5,4,7,1,1,3,3,1
10800,4,7,1949,1996,0.0,0.0,0.0,832.0,832.0,832,629,0,1461,0.0,0.0,2,0,4,1,6,0,1949.0,1.0,384.0,0,204,0,0,0,0,0,2009,133500,3,3,3,3,1,1,3,3,7,1,1,3,3,1
12760,6,5,1976,1976,0.0,0.0,0.0,1958.0,1958.0,2048,0,0,2048,0.0,0.0,3,0,5,2,9,0,1976.0,2.0,776.0,0,0,0,0,0,0,0,2010,170000,3,3,3,3,1,1,3,3,7,1,1,3,3,1
7655,6,5,1993,1994,0.0,0.0,0.0,903.0,903.0,910,732,0,1642,0.0,0.0,2,1,3,1,7,1,1993.0,2.0,392.0,290,84,0,0,0,0,0,2007,168000,3,3,4,3,1,1,4,3,7,3,2,3,3,1
10560,6,7,1922,1994,0.0,283.0,0.0,455.0,738.0,868,602,0,1470,0.0,0.0,1,1,2,1,6,0,1970.0,2.0,624.0,0,0,0,0,0,0,0,2010,140750,3,3,2,3,3,1,5,3,6,1,1,3,3,1
7500,6,5,1999,2003,0.0,0.0,0.0,938.0,938.0,957,1342,0,2299,0.0,0.0,3,1,5,1,7,1,1999.0,2.0,482.0,188,30,0,0,0,0,0,2007,204000,3,3,4,3,1,1,5,3,7,3,3,3,3,1
9505,7,5,2001,2001,180.0,0.0,0.0,884.0,884.0,884,1151,0,2035,0.0,0.0,2,1,3,1,8,1,2001.0,2.0,434.0,144,48,0,0,0,0,0,2010,222500,4,3,4,3,1,1,5,4,7,4,3,3,3,1
10205,5,5,1962,1962,0.0,784.0,0.0,141.0,925.0,999,0,0,999,1.0,0.0,1,0,3,1,6,0,1962.0,1.0,300.0,150,72,0,0,0,0,0,2006,134500,3,3,3,3,4,1,3,3,7,1,1,3,3,1
4379,8,5,2004,2004,0.0,851.0,0.0,527.0,1378.0,1378,0,0,1378,1.0,0.0,2,0,2,1,6,1,2004.0,2.0,540.0,160,56,0,0,0,0,0,2007,214000,4,3,4,3,6,1,5,4,7,4,3,3,3,1
7800,5,7,1939,1950,0.0,507.0,0.0,286.0,793.0,793,325,0,1118,1.0,0.0,1,0,3,1,5,1,1939.0,2.0,410.0,0,0,0,0,271,0,0,2006,119900,3,3,4,3,3,1,3,3,7,4,1,3,3,1
12108,4,4,1955,1955,270.0,133.0,0.0,1307.0,1440.0,1440,0,0,1440,0.0,0.0,2,0,4,2,8,0,1979.0,0.0,0.0,0,0,0,0,0,0,0,2008,118000,3,3,3,3,5,1,3,2,7,1,0,1,1,1
7000,5,7,1960,2002,45.0,588.0,0.0,422.0,1010.0,1134,0,0,1134,0.0,0.0,1,0,2,1,6,0,1960.0,1.0,254.0,0,16,0,0,0,0,0,2007,135000,3,3,3,3,3,1,5,3,7,1,2,3,3,1
13053,6,7,1923,2000,0.0,0.0,0.0,833.0,833.0,1053,795,0,1848,0.0,0.0,1,1,4,1,8,1,1922.0,2.0,370.0,0,0,0,0,220,0,0,2008,207000,3,3,3,3,1,1,4,4,7,4,1,3,3,1
8400,6,5,1925,1950,0.0,423.0,0.0,758.0,1181.0,1390,304,0,1694,0.0,0.0,2,0,4,1,7,1,1925.0,2.0,576.0,342,0,128,0,0,0,0,2008,136500,3,3,3,3,3,1,2,3,7,4,1,3,3,1
6000,4,7,1954,2000,0.0,0.0,0.0,901.0,901.0,901,0,0,901,0.0,0.0,1,0,2,1,4,0,1954.0,1.0,281.0,0,0,0,0,0,0,0,2008,107900,3,3,3,3,1,1,5,3,7,1,1,2,3,1
6240,6,5,1938,1950,0.0,52.0,0.0,809.0,861.0,861,548,0,1409,1.0,0.0,1,1,3,1,6,1,1968.0,2.0,528.0,225,0,84,0,0,0,0,2007,126000,3,3,3,3,2,1,4,3,7,4,1,3,3,1
31770,6,5,1960,1960,112.0,639.0,0.0,441.0,1080.0,1656,0,0,1656,1.0,0.0,1,0,3,1,7,2,1960.0,2.0,528.0,210,62,0,0,0,0,0,2010,215000,3,3,3,4,4,1,2,3,7,4,3,3,3,1
12474,10,5,2007,2008,272.0,1280.0,0.0,402.0,1682.0,1742,590,0,2332,1.0,0.0,2,1,3,1,9,1,2008.0,3.0,846.0,196,134,0,0,0,0,0,2008,426000,5,3,5,3,6,1,5,5,7,5,3,3,3,1
9600,5,7,1950,2007,0.0,607.0,0.0,506.0,1113.0,1113,0,0,1113,0.0,0.0,1,0,3,1,5,1,1950.0,1.0,264.0,0,80,120,0,0,0,0,2009,147000,4,3,3,3,5,1,4,4,7,4,1,3,3,1
8574,6,8,1916,2000,0.0,0.0,0.0,816.0,816.0,1232,0,0,1232,0.0,0.0,1,0,3,1,6,1,1916.0,2.0,440.0,0,0,180,0,0,0,0,2009,147500,4,3,3,3,1,1,5,4,7,4,1,3,3,1
14418,9,5,2007,2007,480.0,1375.0,0.0,575.0,1950.0,1950,0,0,1950,1.0,0.0,2,0,2,1,7,1,2007.0,3.0,706.0,156,207,0,0,0,0,0,2008,383000,5,3,5,3,6,1,5,5,7,4,3,3,3,1
10400,7,5,1988,1988,102.0,929.0,0.0,916.0,1845.0,1872,0,0,1872,0.0,1.0,2,0,3,1,6,1,1988.0,2.0,604.0,197,39,0,0,0,0,0,2006,241500,3,3,4,3,6,1,4,3,7,3,3,3,3,1
15564,6,6,1914,1995,0.0,0.0,0.0,676.0,676.0,676,588,0,1264,0.0,0.0,1,0,3,1,6,0,1994.0,2.0,400.0,424,0,0,0,0,0,400,2008,147500,3,3,4,3,1,1,5,3,7,1,1,3,3,1
13543,8,5,2005,2005,130.0,16.0,0.0,1152.0,1168.0,1168,1332,0,2500,0.0,0.0,3,1,5,1,9,1,2005.0,3.0,683.0,192,32,0,0,0,0,0,2008,355000,4,3,5,3,6,1,5,5,7,4,3,3,3,1
6130,5,6,1924,1950,0.0,784.0,0.0,0.0,784.0,784,0,0,784,1.0,0.0,1,0,2,1,5,0,1979.0,0.0,0.0,0,0,116,0,0,0,0,2008,109500,3,3,3,3,5,1,4,4,7,1,0,1,1,1
5925,2,4,1940,1950,0.0,0.0,0.0,0.0,0.0,612,0,0,612,0.0,0.0,1,0,1,1,4,0,1965.0,1.0,308.0,0,0,25,0,0,0,0,2009,45000,3,4,1,1,0,0,2,3,7,1,1,3,2,1
24090,7,7,1940,1950,0.0,0.0,0.0,1032.0,1032.0,1207,1196,0,2403,0.0,0.0,2,0,4,1,10,2,1940.0,1.0,349.0,56,0,318,0,0,0,0,2010,244400,3,4,3,3,1,1,5,3,7,3,1,3,3,1
9600,6,5,1953,1953,238.0,1285.0,0.0,131.0,1416.0,1644,0,0,1644,1.0,0.0,1,0,3,1,7,2,1953.0,2.0,418.0,110,0,0,0,0,0,0,2009,167000,3,3,3,3,6,1,3,3,7,4,3,3,3,1
8158,7,5,2002,2002,214.0,0.0,0.0,860.0,860.0,860,869,0,1729,0.0,0.0,2,1,3,1,7,0,2002.0,2.0,542.0,386,63,0,0,0,0,0,2007,200000,4,3,4,3,1,1,5,4,7,1,3,3,3,1
5220,5,3,1936,1950,0.0,0.0,0.0,830.0,830.0,879,0,0,879,0.0,0.0,1,0,2,1,4,0,1936.0,1.0,180.0,0,108,0,0,0,0,0,2006,80000,3,3,3,3,1,1,4,3,7,1,1,3,3,1
8172,5,7,1955,1990,0.0,167.0,0.0,697.0,864.0,864,0,0,864,1.0,0.0,1,0,2,1,5,0,1957.0,2.0,572.0,0,0,0,0,0,0,0,2006,115000,3,3,3,3,3,1,3,3,7,1,1,3,3,1
9000,6,5,1956,1956,74.0,616.0,0.0,580.0,1196.0,1196,0,0,1196,1.0,0.0,1,0,2,1,6,1,1956.0,1.0,297.0,0,44,0,0,0,0,0,2008,139000,3,3,4,3,2,1,4,3,7,4,2,3,3,1
7844,6,7,1978,1978,203.0,209.0,0.0,463.0,672.0,672,728,0,1400,0.0,0.0,1,1,3,1,6,1,1978.0,2.0,440.0,0,0,0,0,0,0,0,2006,149500,3,3,3,3,5,1,3,3,7,3,3,3,3,1
9084,4,5,1940,1950,0.0,0.0,0.0,755.0,755.0,755,755,0,1510,1.0,0.0,1,0,4,1,7,1,1940.0,1.0,296.0,120,0,0,0,0,0,0,2009,108000,3,3,3,3,1,1,3,3,7,4,1,2,1,1
10800,4,7,1900,2000,0.0,0.0,0.0,0.0,0.0,694,600,0,1294,0.0,0.0,2,0,3,2,7,0,1979.0,0.0,0.0,220,114,210,0,0,0,0,2008,106250,3,3,1,1,0,0,3,3,7,1,0,1,1,1
8556,7,5,2006,2006,0.0,0.0,0.0,1240.0,1240.0,1240,0,0,1240,0.0,0.0,2,0,2,1,5,0,2006.0,3.0,826.0,140,93,0,0,0,0,0,2007,194000,4,3,4,3,1,1,5,4,7,1,2,3,3,1
9100,5,4,1962,1962,51.0,36.0,0.0,952.0,988.0,988,0,0,988,1.0,0.0,1,0,3,1,6,0,1977.0,2.0,624.0,0,0,0,0,0,0,0,2006,129500,3,3,3,3,2,1,5,3,7,1,1,3,3,1
8668,5,5,1968,1968,0.0,0.0,0.0,1560.0,1560.0,1560,0,0,1560,0.0,0.0,2,0,4,2,8,0,1968.0,3.0,792.0,0,0,0,0,0,0,0,2007,126000,3,3,3,3,1,1,3,3,7,1,1,3,3,1
11767,5,5,1950,1950,0.0,1078.0,0.0,0.0,1078.0,1368,0,0,1368,1.0,0.0,1,0,3,1,6,0,1950.0,1.0,195.0,0,41,211,0,0,0,900,2009,120000,3,3,2,3,3,1,3,3,6,1,2,3,3,1
8400,7,5,2004,2005,109.0,712.0,0.0,761.0,1473.0,1484,0,0,1484,1.0,0.0,2,0,3,1,7,0,2004.0,2.0,606.0,0,35,0,144,0,0,0,2010,213000,4,3,4,3,6,1,5,4,7,1,2,3,3,1
3874,8,5,1980,1980,0.0,807.0,0.0,419.0,1226.0,1226,0,0,1226,1.0,0.0,1,0,1,1,4,1,1980.0,2.0,484.0,133,78,0,0,0,0,0,2006,190000,4,3,4,3,6,1,3,4,7,2,3,3,3,1
8076,6,6,1993,1994,112.0,705.0,0.0,455.0,1160.0,1169,0,0,1169,0.0,1.0,2,0,3,1,6,1,1993.0,2.0,402.0,0,26,0,0,144,0,0,2006,183500,3,3,4,3,6,1,4,3,7,3,3,3,3,1
10090,7,5,1963,1999,364.0,242.0,483.0,0.0,725.0,1035,616,0,1651,0.0,1.0,2,0,4,1,6,2,1963.0,1.0,276.0,460,46,0,0,165,0,0,2007,172000,3,3,3,3,3,5,3,3,7,3,1,3,3,1
8877,4,6,1938,1958,0.0,690.0,0.0,126.0,816.0,816,0,0,816,1.0,0.0,1,0,2,1,3,1,1958.0,1.0,288.0,0,0,0,0,0,0,0,2009,100000,3,3,3,3,5,1,5,3,7,4,1,2,2,1
11058,7,6,2007,2007,212.0,56.0,0.0,1508.0,1564.0,1564,0,0,1564,0.0,0.0,2,0,3,1,6,0,2007.0,3.0,814.0,0,24,0,0,0,0,0,2008,218836,4,3,4,3,6,1,5,4,7,1,2,3,3,1
10800,6,7,1905,2000,0.0,0.0,0.0,482.0,482.0,1221,691,0,1912,0.0,0.0,2,0,3,2,7,1,2003.0,2.0,672.0,0,25,212,0,0,0,0,2008,163000,3,3,2,3,1,1,5,3,7,3,1,4,3,1
10936,7,5,2006,2006,0.0,0.0,0.0,1510.0,1510.0,1525,0,0,1525,0.0,0.0,2,1,3,1,6,1,2006.0,2.0,534.0,100,18,0,0,0,0,0,2007,206580,4,3,4,3,1,1,5,4,7,4,2,3,3,1
8461,6,5,2005,2006,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,0.0,0.0,2,1,3,1,8,1,2005.0,2.0,390.0,0,24,0,0,0,0,0,2006,163990,4,3,4,3,1,1,5,4,7,4,3,3,3,1
7518,5,8,1910,2004,0.0,0.0,0.0,396.0,396.0,665,665,0,1330,0.0,0.0,1,0,3,1,7,0,2001.0,1.0,390.0,0,72,45,0,0,0,0,2006,116500,2,4,2,2,1,1,4,3,7,1,1,3,3,1
8010,7,5,2002,2003,0.0,0.0,0.0,840.0,840.0,840,880,0,1720,0.0,0.0,2,1,3,1,7,1,2002.0,2.0,400.0,138,48,0,0,0,0,0,2008,188000,4,3,4,3,1,1,5,4,7,4,3,3,3,1
10050,5,6,1966,1966,87.0,602.0,0.0,191.0,793.0,1280,0,0,1280,0.0,1.0,2,0,3,1,6,1,1966.0,2.0,432.0,140,40,0,0,0,0,0,2007,175000,3,3,3,3,6,1,5,3,7,3,3,3,3,1
